engagement_id,customer_id,product_id,session_duration,session_date,device_type,watched_fully
5379,756,1,356,2024-09-07,Mobile,True
5380,3,10,277,2024-07-21,Desktop,True
5381,492,1,161,2024-09-28,Tablet,True
5382,207,1,305,2024-05-17,Mobile,True
5383,13,8,135,2024-02-04,Tablet,True
5384,1018,7,261,2024-10-31,Tablet,False
5385,847,10,211,2024-10-30,Desktop,True
5386,1424,3,138,2024-05-29,Mobile,False
5387,1040,9,119,2024-07-30,Desktop,False
5388,252,2,236,2024-07-03,Desktop,True
5389,883,10,113,2024-08-24,Tablet,False
5390,1262,1,275,2024-01-11,Tablet,True
5391,1257,3,213,2024-04-13,Desktop,True
5392,62,3,125,2024-10-06,Desktop,False
5393,1876,7,119,2024-06-05,Tablet,True
5394,1244,7,18,2024-03-09,Tablet,False
5395,654,10,200,2024-07-16,Mobile,False
5396,1460,7,101,2024-03-02,Tablet,False
5397,733,6,32,2024-02-25,Mobile,True
5398,956,9,325,2024-06-07,Mobile,False
5399,1036,3,42,2024-05-13,Desktop,True
5400,1212,9,262,2024-10-11,Tablet,True
5401,1612,8,154,2024-04-28,Desktop,True
5402,758,5,37,2024-08-11,Desktop,True
5403,1802,10,288,2024-09-27,Tablet,True
5404,590,8,176,2024-05-07,Mobile,True
5405,1826,8,101,2024-10-06,Tablet,True
5406,1354,7,226,2024-02-17,Desktop,True
5407,257,1,189,2024-07-19,Mobile,False
5408,597,6,189,2024-07-28,Tablet,False
5409,1844,6,268,2024-10-19,Mobile,True
5410,59,5,55,2024-04-25,Mobile,False
5411,1203,4,219,2024-08-15,Desktop,True
5412,1085,9,323,2024-10-09,Tablet,True
5413,1503,7,98,2024-10-05,Mobile,True
5414,1327,1,339,2024-02-16,Desktop,True
5415,1935,10,297,2024-03-16,Tablet,False
5416,300,4,333,2024-10-05,Tablet,True
5417,131,5,239,2024-09-01,Desktop,False
5418,77,7,326,2024-09-19,Desktop,True
5419,866,7,323,2024-11-09,Tablet,False
5420,333,4,104,2024-06-09,Mobile,True
5421,632,7,321,2024-09-21,Tablet,False
5422,1918,6,332,2024-09-06,Tablet,True
5423,1635,4,226,2024-05-18,Mobile,True
5424,954,2,86,2024-07-05,Tablet,True
5425,609,7,304,2024-07-03,Desktop,True
5426,1331,6,32,2024-10-15,Mobile,False
5427,935,6,3,2024-09-19,Desktop,True
5428,1486,3,252,2024-11-02,Tablet,False
5429,831,1,109,2024-09-04,Tablet,True
5430,834,6,232,2024-03-22,Tablet,True
5431,355,1,220,2024-02-20,Mobile,True
5432,678,9,335,2024-08-01,Mobile,False
5433,786,4,347,2024-10-26,Tablet,True
5434,157,2,12,2024-05-26,Tablet,True
5435,1099,10,142,2024-06-03,Mobile,True
5436,225,3,303,2024-06-05,Mobile,True
5437,987,9,351,2024-04-26,Tablet,True
5438,1960,5,78,2024-11-10,Desktop,False
5439,1535,1,112,2024-08-13,Tablet,False
5440,999,5,111,2024-01-27,Mobile,True
5441,1696,4,258,2024-02-25,Desktop,True
5442,1382,8,221,2024-04-18,Tablet,False
5443,1321,2,261,2024-05-15,Tablet,False
5444,1542,5,71,2024-05-27,Desktop,True
5445,1097,2,167,2024-08-04,Desktop,False
5446,1195,3,6,2024-10-01,Tablet,False
5447,137,4,32,2024-04-27,Mobile,True
5448,35,8,315,2024-05-18,Tablet,False
5449,213,2,239,2024-10-02,Desktop,False
5450,512,1,307,2024-10-04,Desktop,True
5451,1925,4,81,2024-01-06,Desktop,True
5452,1928,4,77,2024-05-20,Desktop,True
5453,791,8,77,2024-02-15,Mobile,True
5454,1905,10,211,2024-06-11,Desktop,True
5455,1312,10,333,2024-07-16,Desktop,False
5456,403,7,210,2024-01-06,Mobile,False
5457,678,7,5,2024-11-11,Tablet,True
5458,428,8,340,2024-01-17,Desktop,False
5459,1728,6,252,2024-06-25,Desktop,True
5460,451,1,245,2024-01-15,Mobile,True
5461,613,2,303,2024-07-27,Desktop,False
5462,444,2,250,2024-03-17,Desktop,True
5463,1157,3,277,2024-06-18,Mobile,True
5464,1495,9,176,2024-08-09,Desktop,True
5465,1718,8,121,2024-07-12,Desktop,True
5466,472,3,277,2024-04-04,Tablet,True
5467,70,1,198,2024-08-03,Tablet,True
5468,1038,10,218,2024-01-03,Desktop,False
5469,486,1,255,2024-11-11,Desktop,True
5470,1104,9,277,2024-09-06,Desktop,False
5471,1367,10,40,2024-04-12,Desktop,False
5472,928,1,240,2024-01-08,Tablet,True
5473,130,3,315,2024-10-25,Desktop,True
5474,1624,4,184,2024-01-29,Tablet,True
5475,636,10,137,2024-03-26,Tablet,False
5476,1414,9,52,2024-07-18,Mobile,True
5477,1976,3,129,2024-03-24,Desktop,True
5478,1930,8,257,2024-08-28,Tablet,False
5479,573,3,147,2024-02-09,Tablet,True
5480,894,7,236,2024-09-05,Mobile,True
5481,155,9,90,2024-02-12,Mobile,False
5482,423,2,161,2024-07-18,Tablet,False
5483,1383,5,78,2024-02-13,Tablet,True
5484,1771,5,15,2024-09-20,Tablet,True
5485,876,8,197,2024-09-03,Desktop,False
5486,268,3,45,2024-09-01,Tablet,False
5487,1348,1,248,2024-06-20,Tablet,True
5488,462,9,37,2024-09-02,Mobile,False
5489,1538,5,115,2024-06-26,Desktop,False
5490,1018,5,332,2024-07-30,Mobile,True
5491,384,9,337,2024-09-03,Mobile,True
5492,1470,6,341,2024-01-06,Desktop,True
5493,1304,6,248,2024-01-22,Mobile,False
5494,243,1,307,2024-08-28,Tablet,True
5495,1377,8,204,2024-01-15,Desktop,True
5496,51,10,163,2024-10-14,Desktop,True
5497,1034,2,288,2024-07-24,Tablet,True
5498,303,6,25,2024-01-06,Desktop,True
5499,285,6,46,2024-03-29,Mobile,False
5500,421,8,300,2024-10-22,Tablet,True
5501,1860,8,43,2024-01-06,Mobile,True
5502,1859,8,72,2024-07-16,Mobile,True
5503,575,2,217,2024-09-14,Desktop,True
5504,381,1,24,2024-04-17,Desktop,True
5505,1655,2,106,2024-05-04,Mobile,False
5506,1948,1,52,2024-11-04,Desktop,False
5507,1275,1,93,2024-05-03,Mobile,True
5508,556,4,80,2024-01-16,Mobile,False
5509,495,5,343,2024-04-01,Desktop,False
5510,1677,2,102,2024-02-29,Desktop,True
5511,744,5,287,2024-04-09,Mobile,True
5512,917,10,92,2024-09-10,Tablet,True
5513,1244,1,276,2024-05-12,Tablet,False
5514,277,1,64,2024-05-16,Desktop,True
5515,1839,6,53,2024-11-09,Desktop,False
5516,966,1,275,2024-06-03,Desktop,True
5517,899,10,31,2024-02-05,Desktop,True
5518,235,5,283,2024-03-07,Mobile,True
5519,1777,5,162,2024-04-13,Desktop,True
5520,874,8,283,2024-01-21,Desktop,False
5521,221,2,132,2024-03-11,Desktop,True
5522,1972,8,83,2024-01-02,Mobile,True
5523,1099,4,303,2024-08-04,Tablet,True
5524,1194,3,343,2024-09-13,Desktop,True
5525,1594,10,243,2024-11-12,Tablet,False
5526,1480,6,245,2024-11-12,Mobile,True
5527,145,9,233,2024-02-16,Desktop,True
5528,1164,7,308,2024-06-08,Desktop,True
5529,313,8,32,2024-06-17,Desktop,False
5530,1823,5,125,2024-01-19,Tablet,True
5531,1729,3,153,2024-09-05,Desktop,False
5532,398,10,238,2024-10-27,Mobile,True
5533,1385,4,166,2024-06-20,Mobile,True
5534,1702,10,359,2024-08-23,Desktop,True
5535,270,1,27,2024-03-21,Tablet,False
5536,121,7,83,2024-10-12,Mobile,False
5537,186,7,191,2024-01-29,Tablet,False
5538,1201,7,142,2024-04-07,Mobile,True
5539,1707,7,353,2024-07-28,Tablet,True
5540,19,3,282,2024-03-10,Desktop,True
5541,1840,4,287,2024-10-13,Desktop,False
5542,637,4,271,2024-08-24,Tablet,True
5543,641,1,36,2024-09-28,Desktop,True
5544,647,9,263,2024-07-15,Tablet,False
5545,1885,7,45,2024-05-28,Desktop,False
5546,403,7,18,2024-02-27,Mobile,True
5547,1917,8,355,2024-07-29,Mobile,False
5548,1279,2,108,2024-09-17,Mobile,False
5549,487,2,100,2024-05-27,Mobile,False
5550,980,3,110,2024-08-14,Desktop,True
5551,406,10,174,2024-07-27,Mobile,True
5552,1012,10,202,2024-07-14,Tablet,True
5553,1334,10,230,2024-04-29,Desktop,False
5554,1478,4,92,2024-07-25,Desktop,False
5555,1169,3,292,2024-05-04,Tablet,False
5556,768,7,175,2024-05-25,Tablet,False
5557,344,9,125,2024-05-19,Tablet,True
5558,188,5,341,2024-08-09,Desktop,True
5559,1490,7,110,2024-07-18,Mobile,False
5560,1111,2,189,2024-07-21,Desktop,True
5561,1110,8,269,2024-07-14,Mobile,True
5562,1314,6,217,2024-02-17,Tablet,True
5563,1479,9,79,2024-03-10,Tablet,True
5564,21,9,122,2024-02-23,Desktop,True
5565,208,8,124,2024-03-24,Mobile,False
5566,912,9,325,2024-01-05,Desktop,False
5567,184,5,315,2024-08-28,Mobile,True
5568,1981,3,132,2024-07-03,Desktop,True
5569,1998,8,51,2024-03-10,Desktop,False
5570,905,10,198,2024-09-23,Desktop,False
5571,208,10,14,2024-01-19,Tablet,False
5572,601,3,3,2024-01-13,Mobile,False
5573,597,10,127,2024-10-14,Desktop,False
5574,422,6,324,2024-10-05,Mobile,True
5575,605,9,107,2024-10-20,Desktop,False
5576,1855,10,65,2024-08-02,Mobile,False
5577,1678,10,346,2024-05-22,Mobile,False
5578,1538,2,339,2024-03-24,Mobile,True
5579,547,2,297,2024-07-24,Desktop,True
5580,1613,5,253,2024-06-18,Mobile,False
5581,1989,4,221,2024-03-17,Tablet,True
5582,1377,4,172,2024-10-16,Desktop,False
5583,1596,1,74,2024-10-16,Desktop,False
5584,544,8,339,2024-09-21,Mobile,True
5585,443,3,267,2024-09-24,Tablet,True
5586,1830,4,223,2024-01-18,Tablet,True
5587,751,2,196,2024-09-16,Tablet,False
5588,666,1,85,2024-06-07,Mobile,False
5589,39,4,232,2024-04-26,Mobile,True
5590,719,10,258,2024-08-15,Mobile,False
5591,156,8,204,2024-01-17,Desktop,False
5592,1542,6,181,2024-02-23,Desktop,False
5593,1986,10,112,2024-02-25,Mobile,True
5594,117,9,153,2024-09-04,Desktop,True
5595,1973,2,86,2024-07-20,Tablet,False
5596,839,4,177,2024-03-19,Desktop,True
5597,305,1,289,2024-09-30,Mobile,True
5598,1819,2,292,2024-03-02,Desktop,True
5599,687,8,103,2024-05-05,Mobile,False
5600,1825,8,152,2024-02-05,Tablet,True
5601,562,6,4,2024-08-13,Mobile,True
5602,1346,5,91,2024-09-28,Tablet,True
5603,1939,9,140,2024-03-22,Mobile,True
5604,305,1,69,2024-01-22,Tablet,True
5605,1144,7,125,2024-04-12,Mobile,False
5606,1263,3,209,2024-03-28,Desktop,False
5607,959,2,170,2024-01-22,Mobile,True
5608,910,1,85,2024-03-27,Mobile,False
5609,411,1,301,2024-05-08,Tablet,False
5610,7,4,352,2024-10-15,Desktop,True
5611,1575,7,49,2024-07-08,Tablet,True
5612,741,9,232,2024-07-12,Mobile,False
5613,1148,1,320,2024-08-07,Mobile,True
5614,985,10,144,2024-03-24,Mobile,False
5615,771,8,75,2024-05-05,Desktop,True
5616,1571,2,281,2024-05-27,Desktop,True
5617,1092,4,279,2024-07-21,Desktop,True
5618,1430,10,99,2024-05-17,Desktop,False
5619,767,8,113,2024-02-29,Tablet,False
5620,1792,8,348,2024-10-29,Tablet,True
5621,1923,1,158,2024-02-13,Desktop,False
5622,1249,5,99,2024-11-06,Desktop,True
5623,610,4,199,2024-02-11,Mobile,True
5624,1948,1,139,2024-04-23,Desktop,True
5625,522,8,223,2024-11-01,Mobile,False
5626,1311,1,285,2024-07-18,Desktop,False
5627,564,9,161,2024-03-09,Tablet,True
5628,1124,3,37,2024-08-16,Desktop,True
5629,476,9,267,2024-06-13,Desktop,True
5630,1251,9,157,2024-06-20,Desktop,False
5631,971,2,136,2024-08-23,Tablet,True
5632,25,7,28,2024-07-12,Tablet,False
5633,1430,3,124,2024-06-03,Mobile,True
5634,33,10,167,2024-09-07,Desktop,True
5635,338,4,36,2024-01-20,Mobile,True
5636,428,8,70,2024-01-11,Mobile,False
5637,151,4,170,2024-03-18,Mobile,False
5638,637,8,315,2024-08-04,Tablet,True
5639,1795,4,330,2024-01-03,Desktop,True
5640,1240,7,210,2024-01-15,Mobile,True
5641,165,10,83,2024-05-24,Desktop,False
5642,414,10,83,2024-05-04,Mobile,True
5643,908,4,273,2024-11-10,Mobile,True
5644,1556,6,252,2024-04-25,Mobile,False
5645,1474,8,306,2024-01-30,Desktop,False
5646,1762,4,229,2024-02-09,Desktop,False
5647,168,7,83,2024-02-18,Mobile,True
5648,1562,5,54,2024-05-01,Mobile,True
5649,1708,2,213,2024-03-05,Mobile,True
5650,1505,3,236,2024-10-03,Desktop,False
5651,567,9,205,2024-07-24,Desktop,False
5652,179,4,266,2024-01-14,Desktop,False
5653,580,2,33,2024-04-04,Mobile,False
5654,778,2,309,2024-10-18,Desktop,True
5655,1269,1,94,2024-03-25,Mobile,True
5656,1116,10,262,2024-03-08,Mobile,False
5657,435,10,174,2024-06-09,Tablet,False
5658,1739,4,106,2024-05-28,Tablet,True
5659,297,3,48,2024-04-04,Mobile,False
5660,935,2,246,2024-09-23,Tablet,True
5661,1543,8,285,2024-02-12,Mobile,False
5662,1017,1,306,2024-07-28,Desktop,True
5663,1068,10,162,2024-08-25,Desktop,True
5664,1316,5,22,2024-04-01,Tablet,False
5665,399,5,307,2024-09-25,Tablet,False
5666,794,5,232,2024-09-13,Mobile,True
5667,1741,8,82,2024-06-28,Tablet,False
5668,63,10,155,2024-09-27,Tablet,False
5669,993,7,99,2024-08-03,Mobile,False
5670,71,8,328,2024-01-16,Tablet,True
5671,1604,3,297,2024-09-24,Mobile,False
5672,1279,8,115,2024-03-23,Desktop,False
5673,1757,9,123,2024-01-17,Tablet,False
5674,1214,4,272,2024-05-01,Desktop,False
5675,895,6,123,2024-05-08,Desktop,True
5676,1720,1,181,2024-10-02,Tablet,True
5677,842,2,163,2024-04-12,Mobile,True
5678,784,6,323,2024-05-14,Desktop,True
5679,666,9,76,2024-05-10,Desktop,False
5680,1526,3,187,2024-05-18,Tablet,True
5681,323,5,27,2024-07-28,Tablet,False
5682,281,8,120,2024-06-19,Desktop,False
5683,750,9,188,2024-11-08,Desktop,True
5684,80,6,266,2024-09-02,Mobile,True
5685,904,6,317,2024-06-02,Desktop,False
5686,1040,2,216,2024-09-14,Tablet,False
5687,1510,9,343,2024-04-07,Tablet,False
5688,823,3,226,2024-06-09,Desktop,True
5689,1557,9,278,2024-10-23,Desktop,True
5690,1428,7,72,2024-09-21,Desktop,True
5691,78,2,125,2024-07-23,Mobile,False
5692,237,3,122,2024-03-08,Desktop,True
5693,1726,10,287,2024-01-13,Desktop,False
5694,400,4,359,2024-06-14,Mobile,False
5695,370,10,159,2024-03-20,Mobile,True
5696,1478,5,111,2024-08-29,Desktop,False
5697,71,8,320,2024-09-26,Tablet,True
5698,1504,3,248,2024-02-16,Desktop,False
5699,786,5,161,2024-07-28,Desktop,True
5700,266,5,65,2024-06-29,Desktop,False
5701,1885,9,10,2024-05-24,Mobile,True
5702,1542,10,175,2024-08-11,Mobile,True
5703,370,9,28,2024-03-11,Tablet,True
5704,140,9,50,2024-04-24,Tablet,True
5705,731,10,267,2024-09-16,Tablet,True
5706,382,8,192,2024-10-24,Desktop,False
5707,95,4,175,2024-08-15,Mobile,False
5708,1733,9,106,2024-10-09,Mobile,True
5709,117,1,256,2024-09-24,Mobile,False
5710,1924,3,224,2024-08-12,Desktop,True
5711,1398,9,156,2024-09-23,Mobile,True
5712,321,9,24,2024-04-25,Tablet,True
5713,236,2,190,2024-09-19,Desktop,True
5714,329,9,58,2024-02-05,Desktop,False
5715,1158,10,73,2024-03-10,Tablet,False
5716,1118,2,334,2024-08-11,Desktop,True
5717,756,3,264,2024-10-15,Tablet,True
5718,1573,3,279,2024-05-14,Tablet,True
5719,165,6,220,2024-07-29,Tablet,False
5720,932,1,126,2024-08-24,Tablet,True
5721,293,7,202,2024-07-24,Mobile,True
5722,1947,9,216,2024-09-11,Mobile,True
5723,316,6,212,2024-05-28,Mobile,True
5724,975,10,284,2024-01-16,Desktop,True
5725,1832,2,49,2024-10-26,Desktop,False
5726,659,6,101,2024-04-27,Desktop,True
5727,1529,4,183,2024-06-07,Tablet,False
5728,819,4,79,2024-07-13,Desktop,True
5729,1802,5,345,2024-01-19,Desktop,True
5730,1904,7,337,2024-08-13,Desktop,True
5731,1278,5,285,2024-09-23,Mobile,False
5732,519,10,279,2024-02-22,Desktop,True
5733,1431,9,80,2024-04-15,Tablet,True
5734,1908,4,4,2024-11-09,Desktop,True
5735,345,4,164,2024-03-29,Tablet,True
5736,1338,4,184,2024-07-19,Tablet,False
5737,97,5,359,2024-01-10,Desktop,True
5738,1688,6,200,2024-02-18,Desktop,True
5739,743,10,211,2024-08-03,Desktop,False
5740,902,2,217,2024-04-09,Desktop,False
5741,591,10,55,2024-09-21,Tablet,False
5742,1646,8,127,2024-10-18,Mobile,True
5743,1795,7,267,2024-07-04,Tablet,False
5744,232,9,82,2024-02-12,Mobile,True
5745,540,10,99,2024-09-13,Desktop,False
5746,981,9,355,2024-01-15,Desktop,True
5747,1966,10,156,2024-03-10,Mobile,False
5748,724,2,195,2024-11-05,Desktop,True
5749,1168,5,314,2024-09-06,Desktop,False
5750,140,10,166,2024-10-03,Mobile,True
5751,150,9,317,2024-05-02,Mobile,True
5752,165,8,225,2024-06-26,Desktop,True
5753,60,5,35,2024-04-01,Mobile,True
5754,508,3,77,2024-01-09,Mobile,True
5755,1137,2,145,2024-11-04,Tablet,True
5756,171,5,147,2024-05-18,Tablet,False
5757,1054,5,320,2024-04-05,Desktop,True
5758,1985,7,106,2024-08-19,Mobile,True
5759,1707,10,171,2024-07-13,Desktop,True
5760,1597,6,156,2024-03-24,Mobile,True
5761,876,7,157,2024-02-18,Desktop,False
5762,1255,3,164,2024-08-18,Tablet,True
5763,95,7,36,2024-08-19,Mobile,True
5764,514,6,292,2024-10-29,Desktop,True
5765,617,10,54,2024-05-03,Desktop,True
5766,1063,6,133,2024-03-08,Desktop,False
5767,1429,1,219,2024-05-10,Tablet,True
5768,1921,2,144,2024-05-14,Tablet,True
5769,1149,8,135,2024-06-02,Mobile,False
5770,348,5,252,2024-06-22,Tablet,True
5771,54,6,160,2024-09-11,Mobile,False
5772,1197,2,229,2024-02-17,Desktop,True
5773,1807,7,161,2024-07-23,Tablet,True
5774,91,4,272,2024-09-19,Mobile,True
5775,433,4,285,2024-01-30,Mobile,True
5776,652,8,156,2024-10-08,Desktop,True
5777,104,9,340,2024-10-27,Mobile,True
5778,1471,7,26,2024-05-27,Mobile,True
5779,1500,8,89,2024-10-02,Tablet,True
5780,1790,3,145,2024-07-31,Desktop,True
5781,1090,8,249,2024-02-10,Tablet,False
5782,1083,6,262,2024-10-25,Mobile,True
5783,23,9,360,2024-03-20,Desktop,False
5784,944,9,309,2024-07-19,Mobile,False
5785,1779,5,63,2024-01-05,Desktop,True
5786,861,9,182,2024-05-05,Desktop,False
5787,654,5,216,2024-03-26,Mobile,True
5788,997,2,295,2024-07-03,Mobile,False
5789,960,5,107,2024-06-11,Tablet,True
5790,617,9,249,2024-05-10,Tablet,True
5791,1646,5,80,2024-11-07,Mobile,True
5792,786,10,327,2024-07-26,Desktop,True
5793,1215,6,72,2024-08-03,Desktop,False
5794,448,1,170,2024-11-11,Mobile,True
5795,713,6,5,2024-06-28,Tablet,True
5796,546,9,7,2024-05-12,Desktop,False
5797,153,3,95,2024-06-14,Mobile,True
5798,731,6,204,2024-04-16,Mobile,True
5799,664,8,95,2024-09-05,Desktop,True
5800,1700,8,23,2024-02-14,Mobile,False
5801,1043,5,351,2024-08-20,Desktop,False
5802,1753,3,73,2024-07-02,Mobile,True
5803,1642,7,83,2024-01-17,Mobile,False
5804,1503,4,287,2024-04-15,Tablet,False
5805,543,7,336,2024-06-06,Mobile,True
5806,1383,7,65,2024-05-16,Tablet,False
5807,1007,5,267,2024-02-29,Desktop,True
5808,39,3,166,2024-01-11,Tablet,True
5809,37,6,358,2024-10-31,Mobile,True
5810,1383,3,281,2024-02-10,Tablet,True
5811,1377,1,46,2024-07-27,Mobile,True
5812,48,7,166,2024-05-13,Tablet,True
5813,1641,3,181,2024-04-30,Tablet,False
5814,1268,1,230,2024-04-11,Tablet,True
5815,1800,10,286,2024-01-13,Tablet,True
5816,62,10,52,2024-01-17,Desktop,True
5817,1724,6,304,2024-06-23,Tablet,True
5818,56,3,216,2024-05-30,Desktop,False
5819,1035,10,260,2024-03-08,Desktop,True
5820,373,6,280,2024-07-31,Mobile,True
5821,660,5,357,2024-06-02,Tablet,True
5822,1104,10,272,2024-01-29,Tablet,True
5823,1388,1,265,2024-07-18,Mobile,True
5824,1011,5,355,2024-10-08,Tablet,True
5825,1400,5,358,2024-09-24,Tablet,False
5826,296,1,106,2024-08-28,Mobile,False
5827,110,3,297,2024-10-28,Mobile,True
5828,684,3,213,2024-03-19,Tablet,True
5829,1644,2,215,2024-08-11,Mobile,False
5830,1884,3,124,2024-05-24,Tablet,True
5831,1018,10,278,2024-02-18,Desktop,False
5832,1134,8,69,2024-01-20,Tablet,True
5833,153,7,49,2024-06-06,Mobile,True
5834,267,2,237,2024-01-09,Mobile,True
5835,1200,2,123,2024-01-08,Mobile,True
5836,885,10,21,2024-04-17,Tablet,False
5837,502,3,318,2024-03-06,Mobile,True
5838,606,10,201,2024-10-09,Tablet,True
5839,782,6,295,2024-05-28,Mobile,False
5840,1901,5,316,2024-02-22,Tablet,True
5841,43,4,21,2024-04-19,Mobile,True
5842,1572,3,208,2024-03-25,Tablet,True
5843,1238,9,215,2024-06-16,Desktop,False
5844,747,4,100,2024-01-11,Tablet,False
5845,331,5,29,2024-06-16,Desktop,False
5846,357,2,3,2024-08-31,Mobile,True
5847,1411,5,123,2024-08-26,Mobile,True
5848,1578,1,318,2024-06-29,Desktop,False
5849,1197,2,270,2024-01-22,Desktop,True
5850,1009,3,24,2024-06-08,Mobile,True
5851,291,4,150,2024-08-26,Tablet,True
5852,60,10,349,2024-03-09,Tablet,False
5853,241,10,240,2024-06-03,Desktop,True
5854,1530,5,217,2024-10-11,Mobile,True
5855,1243,8,318,2024-04-06,Desktop,True
5856,1469,6,200,2024-10-05,Tablet,False
5857,1859,2,71,2024-04-26,Tablet,True
5858,1357,5,35,2024-10-16,Desktop,True
5859,80,3,250,2024-03-02,Mobile,True
5860,488,6,67,2024-05-15,Tablet,True
5861,1827,2,271,2024-06-05,Desktop,True
5862,20,9,265,2024-03-24,Desktop,True
5863,1616,2,45,2024-07-01,Desktop,False
5864,486,3,52,2024-08-01,Tablet,True
5865,2,3,308,2024-10-21,Mobile,True
5866,343,10,35,2024-05-18,Tablet,False
5867,114,1,24,2024-11-03,Desktop,True
5868,472,3,232,2024-06-18,Mobile,False
5869,704,5,139,2024-08-26,Desktop,True
5870,694,8,84,2024-09-07,Tablet,True
5871,422,2,161,2024-08-27,Mobile,False
5872,264,10,6,2024-09-07,Mobile,False
5873,1994,3,1,2024-02-11,Mobile,True
5874,1814,2,214,2024-09-02,Mobile,True
5875,1854,4,84,2024-01-24,Tablet,False
5876,167,6,90,2024-11-01,Tablet,True
5877,172,5,236,2024-01-29,Desktop,True
5878,1851,10,190,2024-05-25,Tablet,True
5879,1215,5,183,2024-03-01,Tablet,True
5880,468,5,99,2024-11-10,Mobile,False
5881,1189,3,64,2024-09-28,Mobile,True
5882,1198,8,292,2024-11-11,Desktop,True
5883,260,7,294,2024-01-01,Tablet,False
5884,650,4,243,2024-03-13,Mobile,True
5885,226,9,332,2024-07-18,Desktop,True
5886,1945,8,135,2024-05-15,Tablet,True
5887,1166,6,73,2024-08-28,Desktop,False
5888,1908,10,94,2024-05-24,Tablet,True
5889,1124,5,191,2024-09-27,Desktop,False
5890,68,6,327,2024-06-26,Desktop,False
5891,196,2,64,2024-04-27,Desktop,True
5892,821,4,91,2024-03-19,Tablet,True
5893,1692,3,236,2024-01-22,Tablet,True
5894,437,6,40,2024-10-13,Tablet,True
5895,649,10,328,2024-04-03,Desktop,True
5896,978,4,50,2024-03-23,Desktop,False
5897,139,9,46,2024-02-24,Desktop,True
5898,383,5,58,2024-03-30,Desktop,False
5899,367,1,26,2024-07-02,Tablet,True
5900,1973,3,209,2024-07-01,Desktop,False
5901,1502,1,354,2024-07-13,Mobile,False
5902,553,4,123,2024-08-14,Tablet,False
5903,1004,8,106,2024-06-06,Desktop,True
5904,410,2,101,2024-01-03,Mobile,True
5905,1436,3,37,2024-05-12,Mobile,True
5906,514,1,310,2024-04-16,Mobile,False
5907,529,5,100,2024-03-16,Desktop,True
5908,1484,5,205,2024-09-10,Desktop,False
5909,1727,4,244,2024-09-18,Tablet,True
5910,603,4,360,2024-04-26,Mobile,True
5911,18,1,145,2024-01-13,Mobile,True
5912,395,8,25,2024-05-12,Desktop,False
5913,893,6,204,2024-08-13,Desktop,True
5914,725,10,118,2024-08-08,Desktop,True
5915,1858,5,6,2024-01-24,Desktop,True
5916,507,2,111,2024-07-16,Mobile,False
5917,199,3,268,2024-10-18,Mobile,False
5918,1840,3,11,2024-08-17,Tablet,False
5919,621,5,328,2024-05-23,Mobile,True
5920,582,9,315,2024-04-08,Tablet,True
5921,466,1,306,2024-11-03,Mobile,True
5922,1602,1,34,2024-01-13,Mobile,True
5923,1635,2,337,2024-01-14,Desktop,True
5924,1912,10,146,2024-04-02,Desktop,False
5925,787,2,234,2024-06-17,Tablet,True
5926,1741,8,200,2024-07-30,Desktop,True
5927,667,10,254,2024-04-17,Tablet,True
5928,1166,8,227,2024-04-15,Desktop,True
5929,291,9,82,2024-08-16,Mobile,True
5930,706,4,90,2024-09-30,Tablet,False
5931,60,9,88,2024-08-31,Tablet,False
5932,1861,10,193,2024-06-28,Tablet,True
5933,1742,8,120,2024-07-03,Tablet,True
5934,369,9,33,2024-01-19,Mobile,False
5935,1351,4,151,2024-06-01,Mobile,False
5936,1137,4,259,2024-01-04,Tablet,True
5937,1607,1,125,2024-07-25,Desktop,True
5938,409,1,250,2024-09-26,Desktop,False
5939,528,9,291,2024-11-08,Desktop,True
5940,380,7,123,2024-07-15,Tablet,True
